asset,date,close,volume,daily_return,ma20,ma60,ret20,vol20,drawdown60,rsi14,macd,macd_signal
SPY,2022-05-09,398.17001,155586100,-0.032017,426.803,435.24784,-0.110374,0.312974,-0.13732,28.56881,-8.828016,-6.517022
SPY,2022-05-10,399.09,132497200,0.002311,424.7615,434.55834,-0.092812,0.311134,-0.13732,29.25231,-9.699278,-7.153473
SPY,2022-05-11,392.75,142361000,-0.015886,422.4845,433.78717,-0.103904,0.313625,-0.149063,29.33503,-10.777112,-7.878201
SPY,2022-05-12,392.34,125090800,-0.001044,419.936,432.89117,-0.114976,0.307863,-0.149951,32.80962,-11.53146,-8.608853
SPY,2022-05-13,401.72,104174400,0.023908,418.1325,432.14317,-0.082391,0.324232,-0.149951,37.23434,-11.242798,-9.135642
SPY,2022-05-16,400.09,78622400,-0.004058,416.2385,431.527,-0.08649,0.323797,-0.149951,41.4976,-11.018544,-9.512222
SPY,2022-05-17,408.32001,83029700,0.02057,414.4025,431.09517,-0.082509,0.327863,-0.149951,45.57851,-10.060754,-9.621929
SPY,2022-05-18,391.85999,117674500,-0.040312,411.76,430.46667,-0.118842,0.351718,-0.150991,33.22131,-10.508747,-9.799292
SPY,2022-05-19,389.45999,98510700,-0.006125,409.33,429.92517,-0.110944,0.350153,-0.156191,37.97481,-10.931433,-10.025721
SPY,2022-05-20,389.63,131432200,0.000437,407.5095,429.28067,-0.085461,0.340986,-0.156191,36.40739,-11.12446,-10.245468
SPY,2022-05-23,396.92001,76414900,0.01871,405.93,428.60017,-0.073721,0.349012,-0.156191,39.94835,-10.567378,-10.30985
SPY,2022-05-24,393.89001,91448800,-0.007634,404.8195,427.88784,-0.053377,0.336433,-0.156191,29.82216,-10.252202,-10.298321
SPY,2022-05-25,397.37,91472900,0.008835,403.8245,427.34433,-0.047691,0.338374,-0.156191,39.09525,-9.610829,-10.160822
SPY,2022-05-26,405.31,82168300,0.019981,402.6995,426.80133,-0.052593,0.333167,-0.156191,46.27087,-8.365414,-9.801741
SPY,2022-05-27,415.26001,84768700,0.024549,402.8625,426.4605,0.007913,0.320044,-0.156191,61.00734,-6.500595,-9.141512
SPY,2022-05-31,412.92999,95937000,-0.005611,402.785,426.13983,-0.00374,0.320089,-0.156191,58.75505,-5.151345,-8.343478
SPY,2022-06-01,409.59,86585800,-0.008089,402.4455,425.97583,-0.016307,0.320845,-0.156191,61.07311,-4.301973,-7.535177
SPY,2022-06-02,417.39001,79609600,0.019043,401.862,425.99483,-0.027199,0.308506,-0.156191,65.01258,-2.965262,-6.621194
SPY,2022-06-03,410.54001,71874300,-0.016412,401.6985,425.71367,-0.007902,0.28698,-0.156191,55.45117,-2.430628,-5.783081
SPY,2022-06-06,411.79001,57508900,0.003045,401.721,425.4855,0.001094,0.286377,-0.156191,57.26528,-1.884341,-5.003333
SPY,2022-06-07,415.73999,59272400,0.009592,402.5995,425.41333,0.044127,0.261258,-0.156191,54.8662,-1.119766,-4.22662
SPY,2022-06-08,411.22,64350000,-0.010872,403.206,425.317,0.030394,0.265402,-0.156191,65.05444,-0.868548,-3.555005
SPY,2022-06-09,401.44,86289800,-0.023783,403.6405,424.90483,0.022126,0.273667,-0.156191,58.35659,-1.441998,-3.132404
SPY,2022-06-10,389.79999,132893900,-0.028996,403.5135,424.14117,-0.006474,0.293988,-0.156191,50.10221,-2.803397,-3.066603
SPY,2022-06-13,375.0,170004900,-0.037968,402.1775,423.04,-0.066514,0.308488,-0.18752,37.91087,-5.018699,-3.457022
SPY,2022-06-14,373.87,104011800,-0.003013,400.8665,421.8625,-0.065535,0.308474,-0.189969,38.72239,-6.787283,-4.123074
SPY,2022-06-15,379.20001,125666800,0.014256,399.4105,420.776,-0.071317,0.302782,-0.189969,39.97353,-7.670392,-4.832538
SPY,2022-06-16,366.64999,134473300,-0.033096,398.15,419.39367,-0.064334,0.292045,-0.205612,29.69965,-9.276016,-5.721233
SPY,2022-06-17,365.85999,111113900,-0.002155,396.97,418.09467,-0.060597,0.29185,-0.207323,21.2991,-10.491294,-6.675246
SPY,2022-06-21,375.07001,76811900,0.025174,396.242,416.83767,-0.037369,0.308407,-0.207323,29.63204,-10.589174,-7.458031
SPY,2022-06-22,374.39001,90059400,-0.001813,395.1155,415.53267,-0.056762,0.298829,-0.207323,30.50512,-10.59943,-8.086311
SPY,2022-06-23,378.06,79292100,0.009803,394.324,414.23517,-0.040189,0.301446,-0.207323,27.17353,-10.193912,-8.507831
SPY,2022-06-24,390.07999,98050300,0.031794,393.9595,413.044,-0.018346,0.322544,-0.207323,38.79762,-8.801169,-8.566499
SPY,2022-06-27,388.59,66009600,-0.00382,393.1235,411.8755,-0.041252,0.313205,-0.207323,37.33071,-7.72855,-8.398909
SPY,2022-06-28,380.64999,86548900,-0.020433,391.393,410.69233,-0.083345,0.303332,-0.207323,31.63789,-7.433495,-8.205826
SPY,2022-06-29,380.34,65676000,-0.000814,389.7635,409.48267,-0.078924,0.303507,-0.207323,33.09613,-7.142344,-7.99313
SPY,2022-06-30,377.25,112508300,-0.008124,388.1465,408.15683,-0.078957,0.303514,-0.207323,35.71176,-7.079335,-7.810371
SPY,2022-07-01,381.23999,74839700,0.010577,386.339,406.99367,-0.08661,0.296419,-0.207323,44.44156,-6.631003,-7.574497
SPY,2022-07-05,381.95999,81438000,0.001889,384.91,405.91767,-0.069616,0.29365,-0.207323,55.53082,-6.146743,-7.288946
SPY,2022-07-06,383.25,70426200,0.003377,383.483,404.82567,-0.069307,0.29375,-0.207323,57.43501,-5.594381,-6.950033
SPY,2022-07-07,388.98999,64525900,0.014977,382.1455,403.84933,-0.064343,0.297512,-0.207323,57.70986,-4.639975,-6.488022
SPY,2022-07-08,388.67001,72397800,-0.000823,381.018,402.99517,-0.054837,0.296189,-0.207323,71.47878,-3.864869,-5.963391
SPY,2022-07-11,384.23001,58366900,-0.011424,380.1575,402.09417,-0.042871,0.287618,-0.207323,66.72741,-3.567736,-5.48426
SPY,2022-07-12,380.82999,62219200,-0.008849,379.709,401.05283,-0.023012,0.270976,-0.207323,55.86557,-3.565509,-5.10051
SPY,2022-07-13,378.82999,84224600,-0.005252,379.9005,400.07017,0.010213,0.234207,-0.207323,54.40299,-3.682676,-4.816943
SPY,2022-07-14,377.91,89704800,-0.002428,380.1025,399.06917,0.010806,0.234096,-0.207323,49.84267,-3.805894,-4.614733
SPY,2022-07-15,385.13,79060400,0.019105,380.399,398.07067,0.015638,0.238429,-0.207323,44.22675,-3.283106,-4.348408
SPY,2022-07-18,381.95001,63203600,-0.008257,381.164,397.02467,0.041729,0.205509,-0.207323,42.54938,-3.089775,-4.096681
SPY,2022-07-19,392.26999,78506000,0.027019,382.4845,396.2615,0.072186,0.222813,-0.207323,62.37751,-2.079847,-3.693314
SPY,2022-07-20,394.76999,71843800,0.006373,383.4695,395.74033,0.052523,0.208164,-0.207323,64.68554,-1.065461,-3.167744
SPY,2022-07-21,398.79001,64903900,0.010183,384.6895,395.245,0.065173,0.209111,-0.207323,71.51421,0.062113,-2.521772
SPY,2022-07-22,395.09,72197300,-0.009278,385.541,394.89483,0.045046,0.21212,-0.207323,63.91401,0.649675,-1.887483
SPY,2022-07-25,395.57001,53631500,0.001215,385.8155,394.53317,0.014074,0.181231,-0.207323,63.73916,1.140903,-1.281806
SPY,2022-07-26,390.89001,52946400,-0.011831,385.9305,393.91783,0.005919,0.186083,-0.207323,57.21846,1.139434,-0.797558
SPY,2022-07-27,401.04001,82342100,0.025966,386.95,393.73517,0.053566,0.190161,-0.207323,60.50935,1.934984,-0.25105
SPY,2022-07-28,406.07001,73966600,0.012542,388.2365,393.595,0.06765,0.192798,-0.207323,64.0232,2.93748,0.386656
SPY,2022-07-29,411.98999,87003700,0.014579,389.9735,393.52183,0.092087,0.19172,-0.207323,71.85137,4.161686,1.141662
SPY,2022-08-01,410.76999,69997500,-0.002961,391.45,393.217,0.077458,0.192035,-0.207323,74.40497,4.976072,1.908544
SPY,2022-08-02,408.06,63435400,-0.006597,392.755,393.12117,0.068332,0.19549,-0.207323,73.55361,5.341236,2.595083
SPY,2022-08-03,414.45001,67820600,0.015659,394.315,393.173,0.081409,0.200289,-0.207323,77.05866,6.076208,3.291308
SPY,2022-08-04,414.17001,45656600,-0.000676,395.574,393.43967,0.064732,0.196579,-0.207323,73.96832,6.560461,3.945138
SPY,2022-08-05,413.47,56814900,-0.00169,396.814,393.67933,0.063807,0.196839,-0.207323,77.12563,6.809256,4.517962
SPY,2022-08-08,412.98999,53886100,-0.001161,398.252,394.01667,0.074851,0.19,-0.207323,71.46704,6.888292,4.992028
SPY,2022-08-09,411.35001,44931800,-0.003971,399.778,394.3335,0.080141,0.186489,-0.207323,67.48946,6.74089,5.3418
SPY,2022-08-10,419.98999,68665700,0.021004,401.836,394.638,0.10865,0.192539,-0.207323,70.37676,7.237815,5.721003
SPY,2022-08-11,419.98999,59489700,0.0,403.94,394.96967,0.111349,0.191446,-0.207323,75.76573,7.544661,6.085735
SPY,2022-08-12,427.10001,61694500,0.016929,406.0385,395.28267,0.108976,0.189521,-0.207323,78.68973,8.26627,6.521842
SPY,2022-08-15,428.85999,54048300,0.004121,408.384,395.89933,0.122817,0.182792,-0.207323,86.48856,8.877827,6.993039
SPY,2022-08-16,429.70001,59289000,0.001959,410.2555,396.57,0.095419,0.165129,-0.207323,83.54401,9.322806,7.458992
SPY,2022-08-17,426.64999,63563400,-0.007098,411.8495,397.187,0.080756,0.17008,-0.207323,75.2577,9.321887,7.831571
SPY,2022-08-18,427.89001,49023200,0.002906,413.3045,397.70317,0.072971,0.168494,-0.207323,72.04659,9.313854,8.128028
SPY,2022-08-19,422.14001,68016900,-0.013438,414.657,398.174,0.068465,0.173284,-0.207323,64.00592,8.74273,8.250968
SPY,2022-08-22,413.35001,77695600,-0.020822,415.546,398.44033,0.044948,0.193411,-0.207323,55.66745,7.494439,8.099663
SPY,2022-08-23,412.35001,49105200,-0.002419,416.619,398.55767,0.0549,0.187092,-0.207323,47.45639,6.351254,7.749981
SPY,2022-08-24,413.67001,49177800,0.003201,417.2505,398.53117,0.031493,0.165856,-0.207323,49.40926,5.488518,7.297688
SPY,2022-08-25,419.51001,50942300,0.014118,417.9225,398.64083,0.033098,0.167322,-0.207323,56.36326,5.215906,6.881332
SPY,2022-08-26,405.31,103087000,-0.033849,417.5885,398.5695,-0.016214,0.202434,-0.207323,43.72345,3.810116,6.267088
SPY,2022-08-29,402.63,65370800,-0.006612,417.1815,398.3235,-0.019816,0.203378,-0.207323,42.99261,2.451505,5.503972
SPY,2022-08-30,398.20999,85652400,-0.010978,416.689,398.118,-0.024139,0.205582,-0.207323,31.22417,1.006535,4.604484
SPY,2022-08-31,395.17999,76029700,-0.007609,415.7255,397.84117,-0.046495,0.196765,-0.207323,29.67396,-0.378744,3.607839
SPY,2022-09-01,396.42001,78740100,0.003138,414.838,397.51917,-0.042857,0.197647,-0.207323,22.19005,-1.360841,2.614103
SPY,2022-09-02,392.23999,99632100,-0.010544,413.7765,397.20283,-0.051346,0.199882,-0.207323,18.20085,-2.448231,1.601636
SPY,2022-09-06,390.76001,76637400,-0.003773,412.665,397.02483,-0.053827,0.199855,-0.207323,16.55794,-3.390336,0.603241
SPY,2022-09-07,397.78,70964200,0.017965,411.9865,397.15783,-0.032989,0.212739,-0.207323,26.7889,-3.529817,-0.22337
SPY,2022-09-08,400.38,80821700,0.006536,411.006,397.58083,-0.046692,0.198051,-0.207323,28.35563,-3.391464,-0.856989
SPY,2022-09-09,406.60001,76706900,0.015535,410.3365,398.12633,-0.031882,0.20789,-0.207323,37.86317,-2.748235,-1.235238
SPY,2022-09-12,410.97,69256300,0.010748,409.53,398.65583,-0.037766,0.201673,-0.207323,48.00335,-1.864359,-1.361062
SPY,2022-09-13,393.10001,122947100,-0.043482,407.742,399.09667,-0.083384,0.248375,-0.207323,37.41337,-2.576144,-1.604079
SPY,2022-09-14,394.60001,85023700,0.003816,405.987,399.57567,-0.081685,0.249075,-0.188842,37.56034,-2.984794,-1.880222
SPY,2022-09-15,390.12,87633800,-0.011353,404.1605,399.8265,-0.085621,0.250202,-0.188842,30.48214,-3.628326,-2.229843
SPY,2022-09-16,385.56,103084800,-0.011689,402.044,400.01267,-0.098927,0.249955,-0.18089,34.95812,-4.454931,-2.67486
SPY,2022-09-19,388.54999,73278500,0.007755,400.3645,400.1875,-0.079571,0.251864,-0.167382,39.32686,-4.813269,-3.102542
SPY,2022-09-20,384.09,77274900,-0.011479,398.9015,400.08767,-0.070787,0.245703,-0.167382,39.30303,-5.394949,-3.561023
SPY,2022-09-21,377.39001,106746600,-0.017444,397.1535,399.901,-0.084782,0.250528,-0.167382,37.23268,-6.323672,-4.113553
SPY,2022-09-22,374.22,89472600,-0.0084,395.181,399.79383,-0.095366,0.249302,-0.167382,34.49719,-7.232117,-4.737266
SPY,2022-09-23,367.95001,122346900,-0.016755,392.603,399.58733,-0.122905,0.24208,-0.163581,33.5188,-8.361615,-5.462136
SPY,2022-09-26,364.31,92581200,-0.009893,390.553,399.37167,-0.101157,0.220014,-0.152176,32.56426,-9.441632,-6.258035
SPY,2022-09-27,363.38,108294100,-0.002553,388.5905,399.074,-0.097484,0.220146,-0.15434,25.34403,-10.25439,-7.057306
SPY,2022-09-28,370.53,110802200,0.019676,387.2065,398.8835,-0.069511,0.235504,-0.15434,29.91521,-10.203937,-7.686632
SPY,2022-09-29,362.79001,112952300,-0.020889,385.587,398.5425,-0.081963,0.243177,-0.155713,21.113,-10.665559,-8.282417
SPY,2022-09-30,357.17999,153711200,-0.015464,383.625,398.01234,-0.098986,0.244738,-0.168769,15.10314,-11.353206,-8.896575
SPY,2022-10-03,366.60999,89756500,0.026401,382.3435,397.64467,-0.065343,0.267851,-0.168769,30.70084,-11.01033,-9.319326
SPY,2022-10-04,377.97,103602800,0.030987,381.704,397.54033,-0.032731,0.294064,-0.168769,39.40629,-9.710009,-9.397463
SPY,2022-10-05,377.09,88065700,-0.002328,380.6695,397.478,-0.052014,0.28493,-0.168769,41.30057,-8.650783,-9.248127
SPY,2022-10-06,373.20001,82333500,-0.010316,379.3105,397.38417,-0.067885,0.284109,-0.168769,41.67341,-8.032633,-9.005028
SPY,2022-10-07,362.79001,107789500,-0.027894,377.12,397.13217,-0.107747,0.28761,-0.168769,34.22343,-8.287215,-8.861466
SPY,2022-10-10,360.01999,76042800,-0.007635,374.5725,396.71367,-0.123975,0.281142,-0.168769,34.94684,-8.613203,-8.811813
SPY,2022-10-11,357.73999,92482800,-0.006333,372.8045,396.31017,-0.089952,0.244814,-0.168769,36.99191,-8.952331,-8.839917
SPY,2022-10-12,356.56,76991800,-0.003298,370.9025,395.715,-0.096401,0.242869,-0.170212,37.99293,-9.210139,-8.913961
SPY,2022-10-13,365.97,147254500,0.026391,369.695,395.235,-0.061904,0.265555,-0.170212,48.70891,-8.556511,-8.842471
SPY,2022-10-14,357.63,123737000,-0.022789,368.2985,394.549,-0.07244,0.273155,-0.170212,45.8958,-8.612198,-8.796416
SPY,2022-10-17,366.82001,93168200,0.025697,367.212,394.07784,-0.055926,0.289965,-0.170212,51.91879,-7.824577,-8.602049
SPY,2022-10-18,371.13,97162900,0.01175,366.564,393.6705,-0.033742,0.292368,-0.170212,50.34563,-6.774509,-8.236541
SPY,2022-10-19,368.5,79746900,-0.007086,366.1195,393.29733,-0.023557,0.287168,-0.170212,53.49491,-6.084404,-7.806113
SPY,2022-10-20,365.41,88283100,-0.008385,365.679,392.7035,-0.023542,0.287163,-0.170212,55.19768,-5.720881,-7.389067
SPY,2022-10-21,374.29001,131038400,0.024301,365.996,392.17383,0.017231,0.294248,-0.170212,54.88427,-4.662498,-6.843753
SPY,2022-10-24,378.87,85436900,0.012236,366.724,391.62183,0.039966,0.293851,-0.170212,50.62639,-3.414792,-6.157961
SPY,2022-10-25,384.92001,78846300,0.015969,367.801,391.191,0.059277,0.297276,-0.170212,55.08377,-1.915707,-5.30951
SPY,2022-10-26,382.01999,104087300,-0.007534,368.3755,390.757,0.03101,0.292747,-0.170212,55.80109,-0.950719,-4.437752
SPY,2022-10-27,379.98001,81971800,-0.00534,369.235,390.1825,0.047383,0.281842,-0.170212,62.7051,-0.346574,-3.619516
SPY,2022-10-28,389.01999,100302000,0.023791,370.827,389.76333,0.089143,0.283161,-0.170212,69.61581,0.851847,-2.725244
SPY,2022-10-31,386.20999,96631300,-0.007223,371.807,389.309,0.053463,0.273548,-0.170212,69.12022,1.556913,-1.868812
SPY,2022-11-01,384.51999,85407600,-0.004376,372.1345,388.8345,0.017329,0.253171,-0.170212,68.64994,1.956758,-1.103698
SPY,2022-11-02,374.87,126990400,-0.025096,372.0235,388.2265,-0.005887,0.269491,-0.170212,55.91755,1.477928,-0.587373
SPY,2022-11-03,371.01001,87100100,-0.010297,371.914,387.41017,-0.005868,0.269481,-0.170212,59.45985,0.778014,-0.314296
SPY,2022-11-04,376.35001,103505200,0.014393,372.592,386.68283,0.037377,0.253059,-0.170212,57.12577,0.646765,-0.122083
SPY,2022-11-07,379.95001,68286900,0.009566,373.5885,385.897,0.055358,0.251774,-0.170212,56.66567,0.823744,0.067082
SPY,2022-11-08,382.0,84641100,0.005395,374.8015,385.116,0.067815,0.249554,-0.170212,60.29278,1.116547,0.276975
SPY,2022-11-09,374.13,78495500,-0.020602,375.68,384.18984,0.049276,0.262918,-0.170212,56.19671,0.705421,0.362664
SPY,2022-11-10,394.69,141455800,0.054954,377.116,383.65717,0.078476,0.312215,-0.170212,62.43296,2.015389,0.693209
SPY,2022-11-11,398.51001,93839900,0.009679,379.16,383.1675,0.114308,0.296172,-0.170212,62.08171,3.32348,1.219263
SPY,2022-11-14,395.12,71903500,-0.008507,380.575,382.71717,0.07715,0.290198,-0.170212,56.48689,4.040034,1.783417
SPY,2022-11-15,398.48999,93194500,0.008529,381.943,382.4695,0.073721,0.289264,-0.170212,60.4122,4.824228,2.39158
SPY,2022-11-16,395.45001,68508500,-0.007629,383.2905,382.18783,0.073134,0.289538,-0.170212,59.65789,5.141143,2.941492
SPY,2022-11-17,394.23999,74496300,-0.00306,384.732,381.864,0.078898,0.2872,-0.170212,53.61196,5.234323,3.400058
SPY,2022-11-18,396.03,92922500,0.00454,385.819,381.47267,0.058083,0.27702,-0.170212,56.8922,5.39047,3.798141
SPY,2022-11-21,394.59,51243200,-0.003636,386.605,381.294,0.041492,0.275704,-0.170212,57.09255,5.336506,4.105814
SPY,2022-11-22,399.89999,60429000,0.013457,387.354,381.2485,0.038917,0.274177,-0.170212,68.7772,5.657001,4.416051
SPY,2022-11-23,402.42001,68261600,0.006302,388.374,381.31867,0.0534,0.272154,-0.170212,74.04685,6.044661,4.741773
SPY,2022-11-25,402.32999,30545400,-0.000224,389.4915,381.43783,0.058819,0.270741,-0.170212,71.62833,6.272316,5.047882
SPY,2022-11-28,395.91,67881600,-0.015957,389.836,381.42933,0.017711,0.266991,-0.170212,62.69083,5.867064,5.211718
SPY,2022-11-29,395.23001,52310000,-0.001718,390.287,381.47917,0.023355,0.265449,-0.170212,60.75435,5.428453,5.255065
SPY,2022-11-30,407.67999,144566700,0.031501,391.445,381.76117,0.060231,0.28512,-0.170212,75.38204,6.01611,5.407274
SPY,2022-12-01,407.38,76398200,-0.000736,393.0705,381.92117,0.086723,0.265638,-0.170212,63.84464,6.384035,5.602626
SPY,2022-12-02,406.91,85342700,-0.001154,394.8655,382.03,0.096763,0.260916,-0.170212,59.887,6.56205,5.794511
SPY,2022-12-05,399.59,77289800,-0.017989,396.0275,381.91317,0.061751,0.270204,-0.170212,54.81577,6.042807,5.84417
SPY,2022-12-06,393.82999,77972200,-0.014415,396.7215,381.6275,0.036531,0.275982,-0.170212,45.22541,5.10764,5.696864
SPY,2022-12-07,393.16,65927900,-0.001701,397.2795,381.6285,0.029215,0.275952,-0.170212,47.53391,4.263308,5.410153
SPY,2022-12-08,396.23999,60737900,0.007834,398.385,381.65583,0.059097,0.263827,-0.170212,52.07039,3.798906,5.087903
SPY,2022-12-09,393.28,81447700,-0.00747,398.3145,381.7085,-0.003572,0.180776,-0.170212,47.22054,3.155641,4.701451
SPY,2022-12-12,398.95001,75405800,0.014417,398.3365,381.93167,0.001104,0.184917,-0.170212,54.05961,3.068005,4.374762
SPY,2022-12-13,401.97,123782500,0.00757,398.679,382.15533,0.017337,0.183772,-0.170212,52.01324,3.205293,4.140868
SPY,2022-12-14,399.39999,108111300,-0.006394,398.7245,382.4105,0.002284,0.183214,-0.170212,47.06566,3.071312,3.926957
SPY,2022-12-15,389.63,117705900,-0.024462,398.4335,382.6145,-0.014717,0.201551,-0.170212,39.614,2.151968,3.571959
SPY,2022-12-16,383.26999,119858000,-0.016323,397.885,382.76533,-0.027826,0.209002,-0.170212,39.65289,0.899809,3.037529
SPY,2022-12-19,380.01999,79878100,-0.00848,397.0845,382.9665,-0.040426,0.209264,-0.170212,38.05182,-0.350741,2.359875
SPY,2022-12-20,380.54001,74427200,0.001368,396.382,383.237,-0.035607,0.209492,-0.170212,23.76258,-1.285036,1.630893
SPY,2022-12-21,386.23001,78167400,0.014952,395.6985,383.61783,-0.034184,0.210991,-0.170212,31.48311,-1.548487,0.995017
SPY,2022-12-22,380.72,100120900,-0.014266,394.6135,383.78767,-0.053924,0.213324,-0.170212,28.93001,-2.176792,0.360655
SPY,2022-12-23,382.91,59857300,0.005752,393.6425,384.123,-0.048269,0.215283,-0.170212,35.37356,-2.469546,-0.205385
SPY,2022-12-27,381.39999,51638200,-0.003944,392.917,384.52667,-0.03665,0.20938,-0.170212,38.22249,-2.791225,-0.722553
SPY,2022-12-28,376.66,70911500,-0.012428,391.9885,384.69417,-0.046985,0.21276,-0.170212,35.48558,-3.389563,-1.255955
SPY,2022-12-29,383.44,66970900,0.018,390.7765,384.78533,-0.059458,0.188287,-0.170212,39.42849,-3.278865,-1.660537
SPY,2022-12-30,382.42999,84022200,-0.002634,389.529,384.87433,-0.061245,0.188106,-0.170212,40.74074,-3.23534,-1.975498
SPY,2023-01-03,380.82001,74850700,-0.00421,388.2245,385.00133,-0.064117,0.188002,-0.170212,33.37613,-3.292801,-2.238958
SPY,2023-01-04,383.76001,85934100,0.00772,387.433,385.35083,-0.039616,0.183344,-0.170212,33.27826,-3.065765,-2.40432
SPY,2023-01-05,379.38,76970500,-0.011413,386.7105,385.6735,-0.036691,0.180933,-0.170212,32.20763,-3.202353,-2.563926
SPY,2023-01-06,388.07999,104189600,0.022932,386.4565,386.17917,-0.012921,0.201123,-0.170212,48.59574,-2.578856,-2.566912
SPY,2023-01-09,387.85999,73978100,-0.000567,386.0375,386.70083,-0.021149,0.198661,-0.167722,54.67889,-2.078523,-2.469234
SPY,2023-01-10,390.57999,65358100,0.007013,385.9025,387.111,-0.006865,0.19905,-0.167722,60.8821,-1.445857,-2.264559
SPY,2023-01-11,395.51999,68881100,0.012648,385.731,387.7425,-0.008598,0.197411,-0.149616,64.14807,-0.539627,-1.919573
SPY,2023-01-12,396.95999,90157700,0.003641,385.4805,388.24483,-0.012464,0.195804,-0.149616,61.01867,0.291403,-1.477378
SPY,2023-01-13,398.5,63903900,0.00388,385.4355,388.701,-0.002253,0.195136,-0.149616,69.87925,1.062024,-0.969497
SPY,2023-01-17,397.76999,62677300,-0.001832,385.8425,389.18883,0.020892,0.172832,-0.149616,67.1752,1.59545,-0.456508
SPY,2023-01-18,391.48999,99632300,-0.015788,386.2535,389.6235,0.021447,0.172126,-0.136584,60.50385,1.494226,-0.066361
SPY,2023-01-19,388.64001,86958900,-0.00728,386.6845,389.86267,0.022683,0.17129,-0.136584,62.98224,1.170542,0.18102
SPY,2023-01-20,395.88,91806400,0.018629,387.4515,390.14617,0.040311,0.182158,-0.136584,63.34765,1.481154,0.441047
SPY,2023-01-23,400.63,84178800,0.011999,388.1715,390.408,0.037283,0.179666,-0.136584,68.0771,2.086549,0.770147
SPY,2023-01-24,400.20001,59524900,-0.001073,389.1455,390.711,0.051166,0.169759,-0.136584,69.71116,2.502781,1.116674
SPY,2023-01-25,400.35001,84800300,0.000375,390.0175,391.0505,0.045546,0.169487,-0.136584,67.88873,2.812333,1.455806
SPY,2023-01-26,404.75,72287400,0.01099,391.185,391.31267,0.061222,0.170497,-0.136584,77.34428,3.373806,1.839406
SPY,2023-01-27,405.67999,68346200,0.002298,392.636,391.63717,0.077046,0.160509,-0.136584,72.78615,3.849446,2.241414
SPY,2023-01-30,400.59,74202000,-0.012547,393.4935,391.905,0.044727,0.161204,-0.136584,64.63557,3.772191,2.547569
SPY,2023-01-31,406.48001,86811800,0.014703,394.696,392.43183,0.062887,0.165931,-0.136584,67.03818,4.138534,2.865762
SPY,2023-02-01,410.79999,101459200,0.010628,396.195,393.095,0.078725,0.165613,-0.12564,66.59428,4.723006,3.237211
SPY,2023-02-02,416.78,101654500,0.014557,397.846,393.76883,0.086043,0.169467,-0.12564,69.59275,5.60414,3.710597
SPY,2023-02-03,412.35001,94736800,-0.010629,399.4945,394.30883,0.086905,0.168529,-0.12564,62.95121,5.877233,4.143924
SPY,2023-02-06,409.82999,60295300,-0.006111,400.582,394.77267,0.056045,0.156911,-0.12564,60.91206,5.82319,4.479777
SPY,2023-02-07,415.19,90990700,0.013079,401.9485,395.457,0.070464,0.16049,-0.07759,71.80717,6.142067,4.812235
SPY,2023-02-08,410.64999,76227500,-0.010935,402.952,395.723,0.051385,0.167701,-0.076089,69.64125,5.959739,5.041736
SPY,2023-02-09,407.09,78694900,-0.008669,403.5305,395.866,0.029253,0.167767,-0.076089,60.70677,5.464983,5.126385
SPY,2023-02-10,408.04001,70769700,0.002334,404.0845,396.08133,0.027912,0.16761,-0.076089,57.63131,5.09086,5.11928
SPY,2023-02-13,412.82999,64913500,0.011739,404.801,396.32033,0.03596,0.171412,-0.076089,61.93534,5.121834,5.119791
SPY,2023-02-14,412.64001,88389300,-0.00046,405.5445,396.60683,0.037383,0.171093,-0.076089,61.6053,5.072578,5.110348
SPY,2023-02-15,413.98001,61555700,0.003247,406.669,396.93583,0.057447,0.157832,-0.076089,59.25036,5.083075,5.104894
SPY,2023-02-16,408.28,76431500,-0.013769,407.651,397.14,0.050535,0.164876,-0.076089,52.37834,4.578671,4.999649
SPY,2023-02-17,407.26001,89257800,-0.002498,408.22,397.35117,0.028746,0.154207,-0.076089,56.59223,4.049937,4.809707
SPY,2023-02-21,399.09,82655900,-0.020061,408.143,397.33767,-0.003844,0.166645,-0.076089,43.01114,2.937794,4.435324
SPY,2023-02-22,398.54001,83742300,-0.001378,408.06,397.273,-0.004148,0.166671,-0.076089,37.5153,1.989105,3.94608
SPY,2023-02-23,400.66,96242400,0.005319,408.0755,397.24517,0.000774,0.1678,-0.076089,32.18391,1.392278,3.43532
SPY,2023-02-24,396.38,108194400,-0.010682,407.657,397.253,-0.020679,0.166762,-0.076089,32.29097,0.567388,2.861733
SPY,2023-02-27,397.73001,80444700,0.003406,407.2595,397.29467,-0.019597,0.167098,-0.076089,36.22498,0.022333,2.293853
SPY,2023-02-28,396.26001,96438600,-0.003696,407.043,397.10433,-0.010809,0.161811,-0.076089,26.35522,-0.522223,1.730638
SPY,2023-03-01,394.73999,99706800,-0.003836,406.456,396.89367,-0.028882,0.151789,-0.076089,28.50579,-1.064174,1.171676
SPY,2023-03-02,397.81,85127800,0.007777,405.8065,396.742,-0.031621,0.149101,-0.076089,37.29463,-1.231751,0.69099
SPY,2023-03-03,404.19,90120000,0.016038,405.177,396.81867,-0.030208,0.151301,-0.076089,45.41119,-0.84006,0.38478
SPY,2023-03-06,404.47,72795900,0.000693,404.783,396.996,-0.01911,0.14752,-0.076089,38.83549,-0.501271,0.20757
SPY,2023-03-07,398.26999,108310600,-0.015329,404.205,397.08117,-0.028207,0.155246,-0.076089,33.46374,-0.724713,0.021114
